"","scenario","region","crop","Year","gcam","fao","fao.detrend"
"8802","GCAM_Hist_Forecast_Bio","Canada","PalmFruit",2007,0,0,0
"8803","GCAM_History","Canada","PalmFruit",2007,0,0,0
"8804","GCAM_History_Bio","Canada","PalmFruit",2007,0,0,0
"8805","GCAM_Hist_Forecast","China","PalmFruit",2007,1.456296112,2.10632,0.0190963332164116
"8806","GCAM_Hist_Forecast_Bio","China","PalmFruit",2007,1.457966186,2.10632,0.0190963332164116
"8807","GCAM_History","China","PalmFruit",2007,3.444829004,2.10632,0.0190963332164116
"8808","GCAM_History_Bio","China","PalmFruit",2007,3.45830184,2.10632,0.0190963332164116
"8809","GCAM_Hist_Forecast","Eastern Europe","PalmFruit",2007,0,0,0
"8810","GCAM_Hist_Forecast_Bio","Eastern Europe","PalmFruit",2007,0,0,0
"8811","GCAM_History","Eastern Europe","PalmFruit",2007,0,0,0
"8812","GCAM_History_Bio","Eastern Europe","PalmFruit",2007,0,0,0
"8813","GCAM_Hist_Forecast","Former Soviet Union","PalmFruit",2007,0,0,0
"8814","GCAM_Hist_Forecast_Bio","Former Soviet Union","PalmFruit",2007,0,0,0
"8815","GCAM_History","Former Soviet Union","PalmFruit",2007,0,0,0
"8816","GCAM_History_Bio","Former Soviet Union","PalmFruit",2007,0,0,0
"8817","GCAM_Hist_Forecast","India","PalmFruit",2007,12.31102256,19.4,0.0280660040056908
"8818","GCAM_Hist_Forecast_Bio","India","PalmFruit",2007,12.31686131,19.4,0.0280660040056908
"8819","GCAM_History","India","PalmFruit",2007,9.997834823,19.4,0.0280660040056908
"8820","GCAM_History_Bio","India","PalmFruit",2007,10.01085985,19.4,0.0280660040056908
"8821","GCAM_Hist_Forecast","Japan","PalmFruit",2007,0,0,0
"8822","GCAM_Hist_Forecast_Bio","Japan","PalmFruit",2007,0,0,0
"8823","GCAM_History","Japan","PalmFruit",2007,0,0,0
"8824","GCAM_History_Bio","Japan","PalmFruit",2007,0,0,0
"8825","GCAM_Hist_Forecast","Korea","PalmFruit",2007,0,0,0
"8826","GCAM_Hist_Forecast_Bio","Korea","PalmFruit",2007,0,0,0
"8827","GCAM_History","Korea","PalmFruit",2007,0,0,0
"8828","GCAM_History_Bio","Korea","PalmFruit",2007,0,0,0
"8829","GCAM_Hist_Forecast","Latin America","PalmFruit",2007,9.387279846,13.52258,0.0587312156823909
"8830","GCAM_Hist_Forecast_Bio","Latin America","PalmFruit",2007,9.382651212,13.52258,0.0587312156823909
"8831","GCAM_History","Latin America","PalmFruit",2007,9.798133427,13.52258,0.0587312156823909
"8832","GCAM_History_Bio","Latin America","PalmFruit",2007,9.783437841,13.52258,0.0587312156823909
"8833","GCAM_Hist_Forecast","Middle East","PalmFruit",2007,0,0,0
"8834","GCAM_Hist_Forecast_Bio","Middle East","PalmFruit",2007,0,0,0
"8835","GCAM_History","Middle East","PalmFruit",2007,0,0,0
"8836","GCAM_History_Bio","Middle East","PalmFruit",2007,0,0,0
"8837","GCAM_Hist_Forecast","Southeast Asia","PalmFruit",2007,117.0803501,165.78638,1.99003256417095
"8838","GCAM_Hist_Forecast_Bio","Southeast Asia","PalmFruit",2007,117.0836714,165.78638,1.99003256417095
"8839","GCAM_History","Southeast Asia","PalmFruit",2007,93.89934445,165.78638,1.99003256417095
"8840","GCAM_History_Bio","Southeast Asia","PalmFruit",2007,93.86591168,165.78638,1.99003256417095
"8841","GCAM_Hist_Forecast","USA","PalmFruit",2007,0,0.0031,-0.000303374687389744
"8842","GCAM_Hist_Forecast_Bio","USA","PalmFruit",2007,0,0.0031,-0.000303374687389744
"8843","GCAM_History","USA","PalmFruit",2007,0,0.0031,-0.000303374687389744
"8844","GCAM_History_Bio","USA","PalmFruit",2007,0,0.0031,-0.000303374687389744
"8845","GCAM_Hist_Forecast","Western Europe","PalmFruit",2007,0,0.0058,5.00801132434859e-05
"8846","GCAM_Hist_Forecast_Bio","Western Europe","PalmFruit",2007,0,0.0058,5.00801132434859e-05
"8847","GCAM_History","Western Europe","PalmFruit",2007,0,0.0058,5.00801132434859e-05
"8848","GCAM_History_Bio","Western Europe","PalmFruit",2007,0,0.0058,5.00801132434859e-05
"8849","GCAM_Hist_Forecast","Africa","Rice",2007,47.34297328,86.15815,-3.39927226202138
"8850","GCAM_Hist_Forecast_Bio","Africa","Rice",2007,47.37266949,86.15815,-3.39927226202138
"8851","GCAM_History","Africa","Rice",2007,61.12585146,86.15815,-3.39927226202138
"8852","GCAM_History_Bio","Africa","Rice",2007,61.21741841,86.15815,-3.39927226202138
"8853","GCAM_Hist_Forecast","Australia_NZ","Rice",2007,0.809664827,0.2,-0.219588156637547
"8854","GCAM_Hist_Forecast_Bio","Australia_NZ","Rice",2007,0.813349471,0.2,-0.219588156637547
"8855","GCAM_History","Australia_NZ","Rice",2007,0.772745439,0.2,-0.219588156637547
"8856","GCAM_History_Bio","Australia_NZ","Rice",2007,0.776607421,0.2,-0.219588156637547
"8857","GCAM_Hist_Forecast","Canada","Rice",2007,0,0,0
"8858","GCAM_Hist_Forecast_Bio","Canada","Rice",2007,0,0,0
"8859","GCAM_History","Canada","Rice",2007,0,0,0
"8860","GCAM_History_Bio","Canada","Rice",2007,0,0,0
"8861","GCAM_Hist_Forecast","China","Rice",2007,426.1077593,395.35916,-2.13234308638584
"8862","GCAM_Hist_Forecast_Bio","China","Rice",2007,425.923001,395.35916,-2.13234308638584
"8863","GCAM_History","China","Rice",2007,375.5356959,395.35916,-2.13234308638584
"8864","GCAM_History_Bio","China","Rice",2007,376.0856207,395.35916,-2.13234308638584
"8865","GCAM_Hist_Forecast","Eastern Europe","Rice",2007,0.496802369,0.19663,0.0129624569450347
"8866","GCAM_Hist_Forecast_Bio","Eastern Europe","Rice",2007,0.493817866,0.19663,0.0129624569450347
"8867","GCAM_History","Eastern Europe","Rice",2007,1.836390039,0.19663,0.0129624569450347
"8868","GCAM_History_Bio","Eastern Europe","Rice",2007,1.831254972,0.19663,0.0129624569450347
"8869","GCAM_Hist_Forecast","Former Soviet Union","Rice",2007,6.08080257,3.92541,0.0306295509424186
"8870","GCAM_Hist_Forecast_Bio","Former Soviet Union","Rice",2007,6.09736199,3.92541,0.0306295509424186
"8871","GCAM_History","Former Soviet Union","Rice",2007,5.62376042,3.92541,0.0306295509424186
"8872","GCAM_History_Bio","Former Soviet Union","Rice",2007,5.64284428,3.92541,0.0306295509424186
"8873","GCAM_Hist_Forecast","India","Rice",2007,406.1947484,439.1,7.4651188999913
"8874","GCAM_Hist_Forecast_Bio","India","Rice",2007,406.8562953,439.1,7.4651188999913
"8875","GCAM_History","India","Rice",2007,419.308527,439.1,7.4651188999913
"8876","GCAM_History_Bio","India","Rice",2007,419.9494592,439.1,7.4651188999913
"8877","GCAM_Hist_Forecast","Japan","Rice",2007,16.81788841,16.73,0.137121262151918
"8878","GCAM_Hist_Forecast_Bio","Japan","Rice",2007,16.88683572,16.73,0.137121262151918
"8879","GCAM_History","Japan","Rice",2007,17.1665545,16.73,0.137121262151918
"8880","GCAM_History_Bio","Japan","Rice",2007,17.24525604,16.73,0.137121262151918
"8881","GCAM_Hist_Forecast","Korea","Rice",2007,11.31059655,9.5025,0.0163324585241753
"8882","GCAM_Hist_Forecast_Bio","Korea","Rice",2007,11.34568929,9.5025,0.0163324585241753
"8883","GCAM_History","Korea","Rice",2007,10.28508536,9.5025,0.0163324585241753
"8884","GCAM_History_Bio","Korea","Rice",2007,10.32488722,9.5025,0.0163324585241753
"8885","GCAM_Hist_Forecast","Latin America","Rice",2007,63.42527214,55.77347,-3.66254511219087
"8886","GCAM_Hist_Forecast_Bio","Latin America","Rice",2007,63.41341609,55.77347,-3.66254511219087
"8887","GCAM_History","Latin America","Rice",2007,125.6276315,55.77347,-3.66254511219087
"8888","GCAM_History_Bio","Latin America","Rice",2007,125.282103,55.77347,-3.66254511219087
"8889","GCAM_Hist_Forecast","Middle East","Rice",2007,5.49962671,7.4016,0.637917676151449
"8890","GCAM_Hist_Forecast_Bio","Middle East","Rice",2007,5.517338428,7.4016,0.637917676151449
"8891","GCAM_History","Middle East","Rice",2007,5.36469929,7.4016,0.637917676151449
"8892","GCAM_History_Bio","Middle East","Rice",2007,5.382511616,7.4016,0.637917676151449
"8893","GCAM_Hist_Forecast","Southeast Asia","Rice",2007,437.4818017,520.93571,-3.92401709725777
"8894","GCAM_Hist_Forecast_Bio","Southeast Asia","Rice",2007,437.6746325,520.93571,-3.92401709725777
"8895","GCAM_History","Southeast Asia","Rice",2007,488.5565754,520.93571,-3.92401709725777
"8896","GCAM_History_Bio","Southeast Asia","Rice",2007,487.8306299,520.93571,-3.92401709725777
"8897","GCAM_Hist_Forecast","USA","Rice",2007,9.977467397,11.1209,-1.46808448153562
"8898","GCAM_Hist_Forecast_Bio","USA","Rice",2007,9.950840387,11.1209,-1.46808448153562
"8899","GCAM_History","USA","Rice",2007,13.55425728,11.1209,-1.46808448153562
"8900","GCAM_History_Bio","USA","Rice",2007,13.53511352,11.1209,-1.46808448153562
"8901","GCAM_Hist_Forecast","Western Europe","Rice",2007,3.289964331,4.97626,-0.0665964535816492
"8902","GCAM_Hist_Forecast_Bio","Western Europe","Rice",2007,3.289294837,4.97626,-0.0665964535816492
"8903","GCAM_History","Western Europe","Rice",2007,3.700300799,4.97626,-0.0665964535816492
"8904","GCAM_History_Bio","Western Europe","Rice",2007,3.702524618,4.97626,-0.0665964535816492
"8905","GCAM_Hist_Forecast","Africa","Root_Tuber",2007,145.5727252,237.32002,-0.0181863041169663
"8906","GCAM_Hist_Forecast_Bio","Africa","Root_Tuber",2007,145.8459173,237.32002,-0.0181863041169663
"8907","GCAM_History","Africa","Root_Tuber",2007,132.7574889,237.32002,-0.0181863041169663
"8908","GCAM_History_Bio","Africa","Root_Tuber",2007,132.981742,237.32002,-0.0181863041169663
"8909","GCAM_Hist_Forecast","Australia_NZ","Root_Tuber",2007,0.585109337,0.48199,-0.0217494107586592
"8910","GCAM_Hist_Forecast_Bio","Australia_NZ","Root_Tuber",2007,0.590069517,0.48199,-0.0217494107586592
"8911","GCAM_History","Australia_NZ","Root_Tuber",2007,0.544817632,0.48199,-0.0217494107586592
"8912","GCAM_History_Bio","Australia_NZ","Root_Tuber",2007,0.549020184,0.48199,-0.0217494107586592
"8913","GCAM_Hist_Forecast","Canada","Root_Tuber",2007,1.33435246,1.58927,0.00862193854633508
"8914","GCAM_Hist_Forecast_Bio","Canada","Root_Tuber",2007,1.33946252,1.58927,0.00862193854633508
"8915","GCAM_History","Canada","Root_Tuber",2007,1.33265804,1.58927,0.00862193854633508
"8916","GCAM_History_Bio","Canada","Root_Tuber",2007,1.33710235,1.58927,0.00862193854633508
"8917","GCAM_Hist_Forecast","China","Root_Tuber",2007,110.4091817,94.91846,-5.28995696006842
"8918","GCAM_Hist_Forecast_Bio","China","Root_Tuber",2007,110.4195001,94.91846,-5.28995696006842
"8919","GCAM_History","China","Root_Tuber",2007,90.89738996,94.91846,-5.28995696006842
"8920","GCAM_History_Bio","China","Root_Tuber",2007,91.04701612,94.91846,-5.28995696006842
"8921","GCAM_Hist_Forecast","Eastern Europe","Root_Tuber",2007,25.14148543,10.97402,0.193927192028626
"8922","GCAM_Hist_Forecast_Bio","Eastern Europe","Root_Tuber",2007,25.03303939,10.97402,0.193927192028626
"8923","GCAM_History","Eastern Europe","Root_Tuber",2007,25.91088726,10.97402,0.193927192028626
"8924","GCAM_History_Bio","Eastern Europe","Root_Tuber",2007,25.85328204,10.97402,0.193927192028626
"8925","GCAM_Hist_Forecast","Former Soviet Union","Root_Tuber",2007,58.8716023,53.46025,1.53100172406835
"8926","GCAM_Hist_Forecast_Bio","Former Soviet Union","Root_Tuber",2007,59.0618237,53.46025,1.53100172406835
"8927","GCAM_History","Former Soviet Union","Root_Tuber",2007,72.2798379,53.46025,1.53100172406835
"8928","GCAM_History_Bio","Former Soviet Union","Root_Tuber",2007,72.510214,53.46025,1.53100172406835
"8929","GCAM_Hist_Forecast","India","Root_Tuber",2007,16.69071216,21.21,0.845442197389019
"8930","GCAM_Hist_Forecast_Bio","India","Root_Tuber",2007,16.72648336,21.21,0.845442197389019
"8931","GCAM_History","India","Root_Tuber",2007,11.60236519,21.21,0.845442197389019
"8932","GCAM_History_Bio","India","Root_Tuber",2007,11.61409962,21.21,0.845442197389019
"8933","GCAM_Hist_Forecast","Japan","Root_Tuber",2007,2.312746566,1.5161,0.00180513371419466
"8934","GCAM_Hist_Forecast_Bio","Japan","Root_Tuber",2007,2.326917825,1.5161,0.00180513371419466
"8935","GCAM_History","Japan","Root_Tuber",2007,1.939251144,1.5161,0.00180513371419466
"8936","GCAM_History_Bio","Japan","Root_Tuber",2007,1.949868774,1.5161,0.00180513371419466
"8937","GCAM_Hist_Forecast","Korea","Root_Tuber",2007,0.499036425,0.41514,-0.00251462936634522
"8938","GCAM_Hist_Forecast_Bio","Korea","Root_Tuber",2007,0.501066386,0.41514,-0.00251462936634522
"8939","GCAM_History","Korea","Root_Tuber",2007,0.447489887,0.41514,-0.00251462936634522
"8940","GCAM_History_Bio","Korea","Root_Tuber",2007,0.449176171,0.41514,-0.00251462936634522
"8941","GCAM_Hist_Forecast","Latin America","Root_Tuber",2007,32.30119545,44.201585,1.219610538234
"8942","GCAM_Hist_Forecast_Bio","Latin America","Root_Tuber",2007,32.37882341,44.201585,1.219610538234
"8943","GCAM_History","Latin America","Root_Tuber",2007,34.91501705,44.201585,1.219610538234
"8944","GCAM_History_Bio","Latin America","Root_Tuber",2007,34.87411345,44.201585,1.219610538234
"8945","GCAM_Hist_Forecast","Middle East","Root_Tuber",2007,2.492092037,2.979003,-0.212843954238173
"8946","GCAM_Hist_Forecast_Bio","Middle East","Root_Tuber",2007,2.5008149,2.979003,-0.212843954238173
"8947","GCAM_History","Middle East","Root_Tuber",2007,2.498755746,2.979003,-0.212843954238173
"8948","GCAM_History_Bio","Middle East","Root_Tuber",2007,2.505723539,2.979003,-0.212843954238173
"8949","GCAM_Hist_Forecast","Southeast Asia","Root_Tuber",2007,49.41273213,43.024,0.229295153795093
"8950","GCAM_Hist_Forecast_Bio","Southeast Asia","Root_Tuber",2007,49.53075047,43.024,0.229295153795093
"8951","GCAM_History","Southeast Asia","Root_Tuber",2007,51.969977,43.024,0.229295153795093
"8952","GCAM_History_Bio","Southeast Asia","Root_Tuber",2007,51.92936961,43.024,0.229295153795093
"8953","GCAM_Hist_Forecast","USA","Root_Tuber",2007,6.518101619,4.95042,0.126273617030406
"8954","GCAM_Hist_Forecast_Bio","USA","Root_Tuber",2007,6.508952424,4.95042,0.126273617030406
"8955","GCAM_History","USA","Root_Tuber",2007,6.920737372,4.95042,0.126273617030406
"8956","GCAM_History_Bio","USA","Root_Tuber",2007,6.911393726,4.95042,0.126273617030406
"8957","GCAM_Hist_Forecast","Western Europe","Root_Tuber",2007,23.29495753,13.66706,0.113792401857159
"8958","GCAM_Hist_Forecast_Bio","Western Europe","Root_Tuber",2007,23.31088733,13.66706,0.113792401857159
"8959","GCAM_History","Western Europe","Root_Tuber",2007,26.61589128,13.66706,0.113792401857159
"8960","GCAM_History_Bio","Western Europe","Root_Tuber",2007,26.62871253,13.66706,0.113792401857159
"8961","GCAM_Hist_Forecast","Africa","SugarCrop",2007,10.59391488,16.9971,0.0505122243715412
"8962","GCAM_Hist_Forecast_Bio","Africa","SugarCrop",2007,10.59873093,16.9971,0.0505122243715412
"8963","GCAM_History","Africa","SugarCrop",2007,9.825343585,16.9971,0.0505122243715412
"8964","GCAM_History_Bio","Africa","SugarCrop",2007,9.845327723,16.9971,0.0505122243715412
"8965","GCAM_Hist_Forecast","Australia_NZ","SugarCrop",2007,3.272398764,4.08625,-0.0378392580852447
"8966","GCAM_Hist_Forecast_Bio","Australia_NZ","SugarCrop",2007,3.290408658,4.08625,-0.0378392580852447
"8967","GCAM_History","Australia_NZ","SugarCrop",2007,3.631528867,4.08625,-0.0378392580852447
"8968","GCAM_History_Bio","Australia_NZ","SugarCrop",2007,3.655507364,4.08625,-0.0378392580852447
"8969","GCAM_Hist_Forecast","Canada","SugarCrop",2007,0.2680547,0.138,0.0241738489519762
"8970","GCAM_Hist_Forecast_Bio","Canada","SugarCrop",2007,0.2692612,0.138,0.0241738489519762
"8971","GCAM_History","Canada","SugarCrop",2007,0.3292065,0.138,0.0241738489519762
"8972","GCAM_History_Bio","Canada","SugarCrop",2007,0.3311129,0.138,0.0241738489519762
"8973","GCAM_Hist_Forecast","China","SugarCrop",2007,20.53832041,21.16501,0.505484685061909
"8974","GCAM_Hist_Forecast_Bio","China","SugarCrop",2007,20.52726984,21.16501,0.505484685061909
"8975","GCAM_History","China","SugarCrop",2007,29.83537213,21.16501,0.505484685061909
"8976","GCAM_History_Bio","China","SugarCrop",2007,29.89959136,21.16501,0.505484685061909
"8977","GCAM_Hist_Forecast","Eastern Europe","SugarCrop",2007,11.85762922,5.0706,0.240676747895442
"8978","GCAM_Hist_Forecast_Bio","Eastern Europe","SugarCrop",2007,11.79028097,5.0706,0.240676747895442
"8979","GCAM_History","Eastern Europe","SugarCrop",2007,18.88349998,5.0706,0.240676747895442
"8980","GCAM_History_Bio","Eastern Europe","SugarCrop",2007,18.84725871,5.0706,0.240676747895442
"8981","GCAM_Hist_Forecast","Former Soviet Union","SugarCrop",2007,40.2065677,17.61428,1.47722024659353
"8982","GCAM_Hist_Forecast_Bio","Former Soviet Union","SugarCrop",2007,40.3005409,17.61428,1.47722024659353
"8983","GCAM_History","Former Soviet Union","SugarCrop",2007,34.7673838,17.61428,1.47722024659353
"8984","GCAM_History_Bio","Former Soviet Union","SugarCrop",2007,34.9117532,17.61428,1.47722024659353
"8985","GCAM_Hist_Forecast","India","SugarCrop",2007,41.21700626,51.5,7.11682897664969
"8986","GCAM_Hist_Forecast_Bio","India","SugarCrop",2007,41.26828751,51.5,7.11682897664969
"8987","GCAM_History","India","SugarCrop",2007,26.64415109,51.5,7.11682897664969
"8988","GCAM_History_Bio","India","SugarCrop",2007,26.69598064,51.5,7.11682897664969
"8989","GCAM_Hist_Forecast","Japan","SugarCrop",2007,1.303644882,0.887,0.00184218341610065
"8990","GCAM_Hist_Forecast_Bio","Japan","SugarCrop",2007,1.308240706,0.887,0.00184218341610065
"8991","GCAM_History","Japan","SugarCrop",2007,1.107578582,0.887,0.00184218341610065
"8992","GCAM_History_Bio","Japan","SugarCrop",2007,1.112861581,0.887,0.00184218341610065
"8993","GCAM_Hist_Forecast","Korea","SugarCrop",2007,0,0,0
"8994","GCAM_Hist_Forecast_Bio","Korea","SugarCrop",2007,0,0,0
"8995","GCAM_History","Korea","SugarCrop",2007,0,0,0
"8996","GCAM_History_Bio","Korea","SugarCrop",2007,0,0,0
"8997","GCAM_Hist_Forecast","Latin America","SugarCrop",2007,90.02115966,100.73611,-1.12325932846794
"8998","GCAM_Hist_Forecast_Bio","Latin America","SugarCrop",2007,90.00300559,100.73611,-1.12325932846794
"8999","GCAM_History","Latin America","SugarCrop",2007,83.9523382,100.73611,-1.12325932846794
"9000","GCAM_History_Bio","Latin America","SugarCrop",2007,83.79107161,100.73611,-1.12325932846794
"9001","GCAM_Hist_Forecast","Middle East","SugarCrop",2007,2.49883909,2.51377,0.317574782007021
"9002","GCAM_Hist_Forecast_Bio","Middle East","SugarCrop",2007,2.50786597,2.51377,0.317574782007021
"9003","GCAM_History","Middle East","SugarCrop",2007,3.397319123,2.51377,0.317574782007021
"9004","GCAM_History_Bio","Middle East","SugarCrop",2007,3.412805326,2.51377,0.317574782007021
"9005","GCAM_Hist_Forecast","Southeast Asia","SugarCrop",2007,28.23955198,34.38943,0.375182705910987
"9006","GCAM_Hist_Forecast_Bio","Southeast Asia","SugarCrop",2007,28.23671344,34.38943,0.375182705910987
"9007","GCAM_History","Southeast Asia","SugarCrop",2007,25.83517429,34.38943,0.375182705910987
"9008","GCAM_History_Bio","Southeast Asia","SugarCrop",2007,25.80931162,34.38943,0.375182705910987
"9009","GCAM_Hist_Forecast","USA","SugarCrop",2007,8.737935111,8.60532,0.048978308598576
"9010","GCAM_Hist_Forecast_Bio","USA","SugarCrop",2007,8.714495334,8.60532,0.048978308598576
"9011","GCAM_History","USA","SugarCrop",2007,10.0686314,8.60532,0.048978308598576
"9012","GCAM_History_Bio","USA","SugarCrop",2007,10.05967674,8.60532,0.048978308598576
"9013","GCAM_Hist_Forecast","Western Europe","SugarCrop",2007,32.328496,17.20862,-0.444826293966898
"9014","GCAM_Hist_Forecast_Bio","Western Europe","SugarCrop",2007,32.30839979,17.20862,-0.444826293966898
"9015","GCAM_History","Western Europe","SugarCrop",2007,28.9332479,17.20862,-0.444826293966898
"9016","GCAM_History_Bio","Western Europe","SugarCrop",2007,28.95907953,17.20862,-0.444826293966898
"9017","GCAM_Hist_Forecast","Africa","Wheat",2007,75.34743527,92.24905,-4.31824862556108
"9018","GCAM_Hist_Forecast_Bio","Africa","Wheat",2007,75.43846658,92.24905,-4.31824862556108
"9019","GCAM_History","Africa","Wheat",2007,95.20341179,92.24905,-4.31824862556108
"9020","GCAM_History_Bio","Africa","Wheat",2007,95.30384592,92.24905,-4.31824862556108
"9021","GCAM_Hist_Forecast","Australia_NZ","Wheat",2007,61.51224375,126.18838,-4.1335244363807
"9022","GCAM_Hist_Forecast_Bio","Australia_NZ","Wheat",2007,61.90792467,126.18838,-4.1335244363807
"9023","GCAM_History","Australia_NZ","Wheat",2007,37.89951017,126.18838,-4.1335244363807
"9024","GCAM_History_Bio","Australia_NZ","Wheat",2007,38.10863366,126.18838,-4.1335244363807
"9025","GCAM_Hist_Forecast","Canada","Wheat",2007,107.3849521,86.363,-6.06520458354107
"9026","GCAM_Hist_Forecast_Bio","Canada","Wheat",2007,107.8334199,86.363,-6.06520458354107
"9027","GCAM_History","Canada","Wheat",2007,119.5092393,86.363,-6.06520458354107
"9028","GCAM_History_Bio","Canada","Wheat",2007,119.9174092,86.363,-6.06520458354107
"9029","GCAM_Hist_Forecast","China","Wheat",2007,302.9097414,239.17721,6.32714213229849
"9030","GCAM_Hist_Forecast_Bio","China","Wheat",2007,302.2850789,239.17721,6.32714213229849
"9031","GCAM_History","China","Wheat",2007,416.1594119,239.17721,6.32714213229849
"9032","GCAM_History_Bio","China","Wheat",2007,416.1356052,239.17721,6.32714213229849
"9033","GCAM_Hist_Forecast","Eastern Europe","Wheat",2007,87.20282598,83.75414,-3.69618715409726
"9034","GCAM_Hist_Forecast_Bio","Eastern Europe","Wheat",2007,86.81471289,83.75414,-3.69618715409726
"9035","GCAM_History","Eastern Europe","Wheat",2007,54.42996928,83.75414,-3.69618715409726
"9036","GCAM_History_Bio","Eastern Europe","Wheat",2007,54.28789922,83.75414,-3.69618715409726
"9037","GCAM_Hist_Forecast","Former Soviet Union","Wheat",2007,406.821203,470.44789,-8.1450586964541
"9038","GCAM_Hist_Forecast_Bio","Former Soviet Union","Wheat",2007,408.372944,470.44789,-8.1450586964541
"9039","GCAM_History","Former Soviet Union","Wheat",2007,371.156761,470.44789,-8.1450586964541
"9040","GCAM_History_Bio","Former Soviet Union","Wheat",2007,372.389493,470.44789,-8.1450586964541
"9041","GCAM_Hist_Forecast","India","Wheat",2007,225.6287012,279.945,8.7599531517622
"9042","GCAM_Hist_Forecast_Bio","India","Wheat",2007,226.0584388,279.945,8.7599531517622
"9043","GCAM_History","India","Wheat",2007,247.7239903,279.945,8.7599531517622
"9044","GCAM_History_Bio","India","Wheat",2007,247.8453704,279.945,8.7599531517622
"9045","GCAM_Hist_Forecast","Japan","Wheat",2007,1.865588615,2.097,-0.0524457545868469
"9046","GCAM_Hist_Forecast_Bio","Japan","Wheat",2007,1.877445025,2.097,-0.0524457545868469
"9047","GCAM_History","Japan","Wheat",2007,2.704357377,2.097,-0.0524457545868469
"9048","GCAM_History_Bio","Japan","Wheat",2007,2.7182623,2.097,-0.0524457545868469
"9049","GCAM_Hist_Forecast","Korea","Wheat",2007,0.002753025,0.01928,-0.0107665245953037
"9050","GCAM_Hist_Forecast_Bio","Korea","Wheat",2007,0.002766998,0.01928,-0.0107665245953037
"9051","GCAM_History","Korea","Wheat",2007,0.00431925,0.01928,-0.0107665245953037
"9052","GCAM_History_Bio","Korea","Wheat",2007,0.004337485,0.01928,-0.0107665245953037
"9053","GCAM_Hist_Forecast","Latin America","Wheat",2007,64.98743442,95.34212,1.98407073534182
"9054","GCAM_Hist_Forecast_Bio","Latin America","Wheat",2007,65.23155309,95.34212,1.98407073534182
"9055","GCAM_History","Latin America","Wheat",2007,126.1240368,95.34212,1.98407073534182
"9056","GCAM_History_Bio","Latin America","Wheat",2007,126.0223966,95.34212,1.98407073534182
"9057","GCAM_Hist_Forecast","Middle East","Wheat",2007,92.27505786,112.315872,5.72067719660615
"9058","GCAM_Hist_Forecast_Bio","Middle East","Wheat",2007,92.70369432,112.315872,5.72067719660615
"9059","GCAM_History","Middle East","Wheat",2007,129.7012868,112.315872,5.72067719660615
"9060","GCAM_History_Bio","Middle East","Wheat",2007,130.1510869,112.315872,5.72067719660615
"9061","GCAM_Hist_Forecast","Southeast Asia","Wheat",2007,93.19742141,122.51572,1.36564431994633
"9062","GCAM_Hist_Forecast_Bio","Southeast Asia","Wheat",2007,93.46522455,122.51572,1.36564431994633
"9063","GCAM_History","Southeast Asia","Wheat",2007,135.4104,122.51572,1.36564431994633
"9064","GCAM_History_Bio","Southeast Asia","Wheat",2007,135.5218386,122.51572,1.36564431994633
"9065","GCAM_Hist_Forecast","USA","Wheat",2007,194.4603028,206.388,4.58527001439873
"9066","GCAM_Hist_Forecast_Bio","USA","Wheat",2007,194.3765832,206.388,4.58527001439873
"9067","GCAM_History","USA","Wheat",2007,206.3782329,206.388,4.58527001439873
"9068","GCAM_History_Bio","USA","Wheat",2007,206.2197446,206.388,4.58527001439873
"9069","GCAM_Hist_Forecast","Western Europe","Wheat",2007,255.0242995,250.24911,-9.85506719776507
"9070","GCAM_Hist_Forecast_Bio","Western Europe","Wheat",2007,255.4988175,250.24911,-9.85506719776507
"9071","GCAM_History","Western Europe","Wheat",2007,240.3862992,250.24911,-9.85506719776507
"9072","GCAM_History_Bio","Western Europe","Wheat",2007,240.6582396,250.24911,-9.85506719776507
"9073","GCAM_Hist_Forecast","Africa","Corn",2008,213.3428368,296.12666,-1.7558179437155
"9074","GCAM_Hist_Forecast_Bio","Africa","Corn",2008,241.9283422,296.12666,-1.7558179437155
"9075","GCAM_History","Africa","Corn",2008,186.5382236,296.12666,-1.7558179437155
"9076","GCAM_History_Bio","Africa","Corn",2008,209.999072,296.12666,-1.7558179437155
"9077","GCAM_Hist_Forecast","Australia_NZ","Corn",2008,0.779151087,0.96015,0.0413441001679467
"9078","GCAM_Hist_Forecast_Bio","Australia_NZ","Corn",2008,0.904819216,0.96015,0.0413441001679467
"9079","GCAM_History","Australia_NZ","Corn",2008,0.473222773,0.96015,0.0413441001679467
"9080","GCAM_History_Bio","Australia_NZ","Corn",2008,0.54379702,0.96015,0.0413441001679467
"9081","GCAM_Hist_Forecast","Canada","Corn",2008,8.189629777,11.8988,-0.129908244616674
"9082","GCAM_Hist_Forecast_Bio","Canada","Corn",2008,9.303844577,11.8988,-0.129908244616674
"9083","GCAM_History","Canada","Corn",2008,7.943104834,11.8988,-0.129908244616674
"9084","GCAM_History_Bio","Canada","Corn",2008,8.948299922,11.8988,-0.129908244616674
"9085","GCAM_Hist_Forecast","China","Corn",2008,231.8719697,319.95954,3.47610249330575
"9086","GCAM_Hist_Forecast_Bio","China","Corn",2008,262.84652,319.95954,3.47610249330575
"9087","GCAM_History","China","Corn",2008,137.7750242,319.95954,3.47610249330575
"9088","GCAM_History_Bio","China","Corn",2008,155.5252697,319.95954,3.47610249330575
