scenario,region,crop,Year,gcam,fao,error,pct_error
GCAM_History,Australia_NZ,Rice,1990,1.046803878,1.05,-0.003196122,-0.304392602
GCAM_History_Bio,Australia_NZ,Rice,1990,1.046803878,1.05,-0.003196122,-0.304392602
GCAM_Hist_Forecast,Canada,Rice,1990,0,0,0,NA
GCAM_Hist_Forecast_Bio,Canada,Rice,1990,0,0,0,NA
GCAM_History,Canada,Rice,1990,0,0,0,NA
GCAM_History_Bio,Canada,Rice,1990,0,0,0,NA
GCAM_Hist_Forecast,China,Rice,1990,414.4077437,420.16767,-5.759926319,-1.37086376
GCAM_Hist_Forecast_Bio,China,Rice,1990,414.4077437,420.16767,-5.759926319,-1.37086376
GCAM_History,China,Rice,1990,414.4077437,420.16767,-5.759926319,-1.37086376
GCAM_History_Bio,China,Rice,1990,414.4077437,420.16767,-5.759926319,-1.37086376
GCAM_Hist_Forecast,Eastern Europe,Rice,1990,0.656556414,0.74111,-0.084553586,-11.40904674
GCAM_Hist_Forecast_Bio,Eastern Europe,Rice,1990,0.656556414,0.74111,-0.084553586,-11.40904674
GCAM_History,Eastern Europe,Rice,1990,0.656556414,0.74111,-0.084553586,-11.40904674
GCAM_History_Bio,Eastern Europe,Rice,1990,0.656556414,0.74111,-0.084553586,-11.40904674
GCAM_Hist_Forecast,Former Soviet Union,Rice,1990,6.34046468,6.14,0.20046468,3.264897068
GCAM_Hist_Forecast_Bio,Former Soviet Union,Rice,1990,6.34046468,6.14,0.20046468,3.264897068
GCAM_History,Former Soviet Union,Rice,1990,6.34046468,6.14,0.20046468,3.264897068
GCAM_History_Bio,Former Soviet Union,Rice,1990,6.34046468,6.14,0.20046468,3.264897068
GCAM_Hist_Forecast,India,Rice,1990,425.4366488,426.866,-1.429351235,-0.334847759
GCAM_Hist_Forecast_Bio,India,Rice,1990,425.4366488,426.866,-1.429351235,-0.334847759
GCAM_History,India,Rice,1990,425.4366488,426.866,-1.429351235,-0.334847759
GCAM_History_Bio,India,Rice,1990,425.4366488,426.866,-1.429351235,-0.334847759
GCAM_Hist_Forecast,Japan,Rice,1990,21.15394357,20.74,0.413943571,1.99587064
GCAM_Hist_Forecast_Bio,Japan,Rice,1990,21.15394357,20.74,0.413943571,1.99587064
GCAM_History,Japan,Rice,1990,21.15394357,20.74,0.413943571,1.99587064
GCAM_History_Bio,Japan,Rice,1990,21.15394357,20.74,0.413943571,1.99587064
GCAM_Hist_Forecast,Korea,Rice,1990,12.25315942,12.4434,-0.190240583,-1.528847285
GCAM_Hist_Forecast_Bio,Korea,Rice,1990,12.25315942,12.4434,-0.190240583,-1.528847285
GCAM_History,Korea,Rice,1990,12.25315942,12.4434,-0.190240583,-1.528847285
GCAM_History_Bio,Korea,Rice,1990,12.25315942,12.4434,-0.190240583,-1.528847285
GCAM_Hist_Forecast,Latin America,Rice,1990,71.25474677,61.75609,9.498656771,15.38092319
GCAM_Hist_Forecast_Bio,Latin America,Rice,1990,71.25474677,61.75609,9.498656771,15.38092319
GCAM_History,Latin America,Rice,1990,71.25474677,61.75609,9.498656771,15.38092319
GCAM_History_Bio,Latin America,Rice,1990,71.25474677,61.75609,9.498656771,15.38092319
GCAM_Hist_Forecast,Middle East,Rice,1990,6.144591628,6.03487,0.109721628,1.818127444
GCAM_Hist_Forecast_Bio,Middle East,Rice,1990,6.144591628,6.03487,0.109721628,1.818127444
GCAM_History,Middle East,Rice,1990,6.144591628,6.03487,0.109721628,1.818127444
GCAM_History_Bio,Middle East,Rice,1990,6.144591628,6.03487,0.109721628,1.818127444
GCAM_Hist_Forecast,Southeast Asia,Rice,1990,440.1899752,437.6777,2.512275181,0.574001184
GCAM_Hist_Forecast_Bio,Southeast Asia,Rice,1990,440.1899752,437.6777,2.512275181,0.574001184
GCAM_History,Southeast Asia,Rice,1990,440.1899752,437.6777,2.512275181,0.574001184
GCAM_History_Bio,Southeast Asia,Rice,1990,440.1899752,437.6777,2.512275181,0.574001184
GCAM_Hist_Forecast,USA,Rice,1990,11.59299196,11.424,0.16899196,1.479271358
GCAM_Hist_Forecast_Bio,USA,Rice,1990,11.59299196,11.424,0.16899196,1.479271358
GCAM_History,USA,Rice,1990,11.59299196,11.424,0.16899196,1.479271358
GCAM_History_Bio,USA,Rice,1990,11.59299196,11.424,0.16899196,1.479271358
GCAM_Hist_Forecast,Western Europe,Rice,1990,4.066259591,4.21583,-0.149570409,-3.54782827
GCAM_Hist_Forecast_Bio,Western Europe,Rice,1990,4.066259591,4.21583,-0.149570409,-3.54782827
GCAM_History,Western Europe,Rice,1990,4.066259591,4.21583,-0.149570409,-3.54782827
GCAM_History_Bio,Western Europe,Rice,1990,4.066259591,4.21583,-0.149570409,-3.54782827
GCAM_Hist_Forecast,Africa,Root_Tuber,1990,146.1563466,141.56248,4.59386658,3.245115923
GCAM_Hist_Forecast_Bio,Africa,Root_Tuber,1990,146.1563466,141.56248,4.59386658,3.245115923
GCAM_History,Africa,Root_Tuber,1990,146.1563466,141.56248,4.59386658,3.245115923
GCAM_History_Bio,Africa,Root_Tuber,1990,146.1563466,141.56248,4.59386658,3.245115923
GCAM_Hist_Forecast,Australia_NZ,Root_Tuber,1990,0.508318743,0.51481,-0.006491257,-1.260903346
GCAM_Hist_Forecast_Bio,Australia_NZ,Root_Tuber,1990,0.508318743,0.51481,-0.006491257,-1.260903346
GCAM_History,Australia_NZ,Root_Tuber,1990,0.508318743,0.51481,-0.006491257,-1.260903346
GCAM_History_Bio,Australia_NZ,Root_Tuber,1990,0.508318743,0.51481,-0.006491257,-1.260903346
GCAM_Hist_Forecast,Canada,Root_Tuber,1990,1.17547532,1.197,-0.02152468,-1.798218881
GCAM_Hist_Forecast_Bio,Canada,Root_Tuber,1990,1.17547532,1.197,-0.02152468,-1.798218881
GCAM_History,Canada,Root_Tuber,1990,1.17547532,1.197,-0.02152468,-1.798218881
GCAM_History_Bio,Canada,Root_Tuber,1990,1.17547532,1.197,-0.02152468,-1.798218881
GCAM_Hist_Forecast,China,Root_Tuber,1990,102.3440402,101.79209,0.551950249,0.542232946
GCAM_Hist_Forecast_Bio,China,Root_Tuber,1990,102.3440402,101.79209,0.551950249,0.542232946
GCAM_History,China,Root_Tuber,1990,102.3440402,101.79209,0.551950249,0.542232946
GCAM_History_Bio,China,Root_Tuber,1990,102.3440402,101.79209,0.551950249,0.542232946
GCAM_Hist_Forecast,Eastern Europe,Root_Tuber,1990,26.66848945,27.07401,-0.405520545,-1.497822248
GCAM_Hist_Forecast_Bio,Eastern Europe,Root_Tuber,1990,26.66848945,27.07401,-0.405520545,-1.497822248
GCAM_History,Eastern Europe,Root_Tuber,1990,26.66848945,27.07401,-0.405520545,-1.497822248
GCAM_History_Bio,Eastern Europe,Root_Tuber,1990,26.66848945,27.07401,-0.405520545,-1.497822248
GCAM_Hist_Forecast,Former Soviet Union,Root_Tuber,1990,61.3520318,58.2971,3.0549318,5.240280906
GCAM_Hist_Forecast_Bio,Former Soviet Union,Root_Tuber,1990,61.3520318,58.2971,3.0549318,5.240280906
GCAM_History,Former Soviet Union,Root_Tuber,1990,61.3520318,58.2971,3.0549318,5.240280906
GCAM_History_Bio,Former Soviet Union,Root_Tuber,1990,61.3520318,58.2971,3.0549318,5.240280906
GCAM_Hist_Forecast,India,Root_Tuber,1990,13.70345624,13.387,0.316456241,2.363907078
GCAM_Hist_Forecast_Bio,India,Root_Tuber,1990,13.70345624,13.387,0.316456241,2.363907078
GCAM_History,India,Root_Tuber,1990,13.70345624,13.387,0.316456241,2.363907078
GCAM_History_Bio,India,Root_Tuber,1990,13.70345624,13.387,0.316456241,2.363907078
GCAM_Hist_Forecast,Japan,Root_Tuber,1990,2.201302938,2.1779,0.023402938,1.074564374
GCAM_Hist_Forecast_Bio,Japan,Root_Tuber,1990,2.201302938,2.1779,0.023402938,1.074564374
GCAM_History,Japan,Root_Tuber,1990,2.201302938,2.1779,0.023402938,1.074564374
GCAM_History_Bio,Japan,Root_Tuber,1990,2.201302938,2.1779,0.023402938,1.074564374
GCAM_Hist_Forecast,Korea,Root_Tuber,1990,0.457190603,0.4006,0.056590603,14.126461
GCAM_Hist_Forecast_Bio,Korea,Root_Tuber,1990,0.457190603,0.4006,0.056590603,14.126461
GCAM_History,Korea,Root_Tuber,1990,0.457190603,0.4006,0.056590603,14.126461
GCAM_History_Bio,Korea,Root_Tuber,1990,0.457190603,0.4006,0.056590603,14.126461
GCAM_Hist_Forecast,Latin America,Root_Tuber,1990,41.27536871,41.72637,-0.451001288,-1.080854356
GCAM_Hist_Forecast_Bio,Latin America,Root_Tuber,1990,41.27536871,41.72637,-0.451001288,-1.080854356
GCAM_History,Latin America,Root_Tuber,1990,41.27536871,41.72637,-0.451001288,-1.080854356
GCAM_History_Bio,Latin America,Root_Tuber,1990,41.27536871,41.72637,-0.451001288,-1.080854356
GCAM_Hist_Forecast,Middle East,Root_Tuber,1990,2.103836603,2.22832,-0.124483397,-5.586423734
GCAM_Hist_Forecast_Bio,Middle East,Root_Tuber,1990,2.103836603,2.22832,-0.124483397,-5.586423734
GCAM_History,Middle East,Root_Tuber,1990,2.103836603,2.22832,-0.124483397,-5.586423734
GCAM_History_Bio,Middle East,Root_Tuber,1990,2.103836603,2.22832,-0.124483397,-5.586423734
GCAM_Hist_Forecast,Southeast Asia,Root_Tuber,1990,43.79361165,43.41938,0.374231655,0.861900042
GCAM_Hist_Forecast_Bio,Southeast Asia,Root_Tuber,1990,43.79361165,43.41938,0.374231655,0.861900042
GCAM_History,Southeast Asia,Root_Tuber,1990,43.79361165,43.41938,0.374231655,0.861900042
GCAM_History_Bio,Southeast Asia,Root_Tuber,1990,43.79361165,43.41938,0.374231655,0.861900042
GCAM_Hist_Forecast,USA,Root_Tuber,1990,5.72855598,5.9508,-0.22224402,-3.734691468
GCAM_Hist_Forecast_Bio,USA,Root_Tuber,1990,5.72855598,5.9508,-0.22224402,-3.734691468
GCAM_History,USA,Root_Tuber,1990,5.72855598,5.9508,-0.22224402,-3.734691468
GCAM_History_Bio,USA,Root_Tuber,1990,5.72855598,5.9508,-0.22224402,-3.734691468
GCAM_Hist_Forecast,Western Europe,Root_Tuber,1990,20.78907229,21.07509,-0.286017714,-1.357136381
GCAM_Hist_Forecast_Bio,Western Europe,Root_Tuber,1990,20.78907229,21.07509,-0.286017714,-1.357136381
GCAM_History,Western Europe,Root_Tuber,1990,20.78907229,21.07509,-0.286017714,-1.357136381
GCAM_History_Bio,Western Europe,Root_Tuber,1990,20.78907229,21.07509,-0.286017714,-1.357136381
GCAM_Hist_Forecast,Africa,SugarCrop,1990,12.45723705,12.51597,-0.058732954,-0.469264099
GCAM_Hist_Forecast_Bio,Africa,SugarCrop,1990,12.45723705,12.51597,-0.058732954,-0.469264099
GCAM_History,Africa,SugarCrop,1990,12.45723705,12.51597,-0.058732954,-0.469264099
GCAM_History_Bio,Africa,SugarCrop,1990,12.45723705,12.51597,-0.058732954,-0.469264099
GCAM_Hist_Forecast,Australia_NZ,SugarCrop,1990,3.264016555,3.32001,-0.055993445,-1.68654446
GCAM_Hist_Forecast_Bio,Australia_NZ,SugarCrop,1990,3.264016555,3.32001,-0.055993445,-1.68654446
GCAM_History,Australia_NZ,SugarCrop,1990,3.264016555,3.32001,-0.055993445,-1.68654446
GCAM_History_Bio,Australia_NZ,SugarCrop,1990,3.264016555,3.32001,-0.055993445,-1.68654446
GCAM_Hist_Forecast,Canada,SugarCrop,1990,0.2296701,0.241,-0.0113299,-4.70120332
GCAM_Hist_Forecast_Bio,Canada,SugarCrop,1990,0.2296701,0.241,-0.0113299,-4.70120332
GCAM_History,Canada,SugarCrop,1990,0.2296701,0.241,-0.0113299,-4.70120332
GCAM_History_Bio,Canada,SugarCrop,1990,0.2296701,0.241,-0.0113299,-4.70120332
GCAM_Hist_Forecast,China,SugarCrop,1990,19.60205727,18.84577,0.756287268,4.013034585
GCAM_Hist_Forecast_Bio,China,SugarCrop,1990,19.60205727,18.84577,0.756287268,4.013034585
GCAM_History,China,SugarCrop,1990,19.60205727,18.84577,0.756287268,4.013034585
GCAM_History_Bio,China,SugarCrop,1990,19.60205727,18.84577,0.756287268,4.013034585
GCAM_Hist_Forecast,Eastern Europe,SugarCrop,1990,10.91932663,11.06255,-0.143223369,-1.294668674
GCAM_Hist_Forecast_Bio,Eastern Europe,SugarCrop,1990,10.91932663,11.06255,-0.143223369,-1.294668674
GCAM_History,Eastern Europe,SugarCrop,1990,10.91932663,11.06255,-0.143223369,-1.294668674
GCAM_History_Bio,Eastern Europe,SugarCrop,1990,10.91932663,11.06255,-0.143223369,-1.294668674
GCAM_Hist_Forecast,Former Soviet Union,SugarCrop,1990,32.75142,32.855,-0.10358,-0.315264039
GCAM_Hist_Forecast_Bio,Former Soviet Union,SugarCrop,1990,32.75142,32.855,-0.10358,-0.315264039
GCAM_History,Former Soviet Union,SugarCrop,1990,32.75142,32.855,-0.10358,-0.315264039
GCAM_History_Bio,Former Soviet Union,SugarCrop,1990,32.75142,32.855,-0.10358,-0.315264039
GCAM_Hist_Forecast,India,SugarCrop,1990,35.42062453,34.39,1.030624535,2.996872738
GCAM_Hist_Forecast_Bio,India,SugarCrop,1990,35.42062453,34.39,1.030624535,2.996872738
GCAM_History,India,SugarCrop,1990,35.42062453,34.39,1.030624535,2.996872738
GCAM_History_Bio,India,SugarCrop,1990,35.42062453,34.39,1.030624535,2.996872738
GCAM_Hist_Forecast,Japan,SugarCrop,1990,1.04329715,1.04753,-0.00423285,-0.40407909
GCAM_Hist_Forecast_Bio,Japan,SugarCrop,1990,1.04329715,1.04753,-0.00423285,-0.40407909
GCAM_History,Japan,SugarCrop,1990,1.04329715,1.04753,-0.00423285,-0.40407909
GCAM_History_Bio,Japan,SugarCrop,1990,1.04329715,1.04753,-0.00423285,-0.40407909
GCAM_Hist_Forecast,Korea,SugarCrop,1990,0,0,0,NA
GCAM_Hist_Forecast_Bio,Korea,SugarCrop,1990,0,0,0,NA
GCAM_History,Korea,SugarCrop,1990,0,0,0,NA
GCAM_History_Bio,Korea,SugarCrop,1990,0,0,0,NA
GCAM_Hist_Forecast,Latin America,SugarCrop,1990,79.30423949,79.74171,-0.437470511,-0.548609392
GCAM_Hist_Forecast_Bio,Latin America,SugarCrop,1990,79.30423949,79.74171,-0.437470511,-0.548609392
GCAM_History,Latin America,SugarCrop,1990,79.30423949,79.74171,-0.437470511,-0.548609392
GCAM_History_Bio,Latin America,SugarCrop,1990,79.30423949,79.74171,-0.437470511,-0.548609392
GCAM_Hist_Forecast,Middle East,SugarCrop,1990,2.174424518,2.06052,0.113904518,5.527950121
GCAM_Hist_Forecast_Bio,Middle East,SugarCrop,1990,2.174424518,2.06052,0.113904518,5.527950121
GCAM_History,Middle East,SugarCrop,1990,2.174424518,2.06052,0.113904518,5.527950121
GCAM_History_Bio,Middle East,SugarCrop,1990,2.174424518,2.06052,0.113904518,5.527950121
GCAM_Hist_Forecast,Southeast Asia,SugarCrop,1990,28.02098875,27.2957,0.725288746,2.65715386
GCAM_Hist_Forecast_Bio,Southeast Asia,SugarCrop,1990,28.02098875,27.2957,0.725288746,2.65715386
GCAM_History,Southeast Asia,SugarCrop,1990,28.02098875,27.2957,0.725288746,2.65715386
GCAM_History_Bio,Southeast Asia,SugarCrop,1990,28.02098875,27.2957,0.725288746,2.65715386
GCAM_Hist_Forecast,USA,SugarCrop,1990,9.155722322,8.97046,0.185262322,2.065248849
GCAM_Hist_Forecast_Bio,USA,SugarCrop,1990,9.155722322,8.97046,0.185262322,2.065248849
GCAM_History,USA,SugarCrop,1990,9.155722322,8.97046,0.185262322,2.065248849
GCAM_History_Bio,USA,SugarCrop,1990,9.155722322,8.97046,0.185262322,2.065248849
GCAM_Hist_Forecast,Western Europe,SugarCrop,1990,25.59671865,26.26894,-0.672221345,-2.558996842
GCAM_Hist_Forecast_Bio,Western Europe,SugarCrop,1990,25.59671865,26.26894,-0.672221345,-2.558996842
GCAM_History,Western Europe,SugarCrop,1990,25.59671865,26.26894,-0.672221345,-2.558996842
GCAM_History_Bio,Western Europe,SugarCrop,1990,25.59671865,26.26894,-0.672221345,-2.558996842
GCAM_Hist_Forecast,Africa,Wheat,1990,84.24943018,85.67236,-1.422929822,-1.660897192
GCAM_Hist_Forecast_Bio,Africa,Wheat,1990,84.24943018,85.67236,-1.422929822,-1.660897192
GCAM_History,Africa,Wheat,1990,84.24943018,85.67236,-1.422929822,-1.660897192
GCAM_History_Bio,Africa,Wheat,1990,84.24943018,85.67236,-1.422929822,-1.660897192
GCAM_Hist_Forecast,Australia_NZ,Wheat,1990,85.41021127,92.5659,-7.155688734,-7.730372344
GCAM_Hist_Forecast_Bio,Australia_NZ,Wheat,1990,85.41021127,92.5659,-7.155688734,-7.730372344
GCAM_History,Australia_NZ,Wheat,1990,85.41021127,92.5659,-7.155688734,-7.730372344
GCAM_History_Bio,Australia_NZ,Wheat,1990,85.41021127,92.5659,-7.155688734,-7.730372344
GCAM_Hist_Forecast,Canada,Wheat,1990,137.5017171,140.975,-3.47328295,-2.463758078
GCAM_Hist_Forecast_Bio,Canada,Wheat,1990,137.5017171,140.975,-3.47328295,-2.463758078
GCAM_History,Canada,Wheat,1990,137.5017171,140.975,-3.47328295,-2.463758078
GCAM_History_Bio,Canada,Wheat,1990,137.5017171,140.975,-3.47328295,-2.463758078
GCAM_Hist_Forecast,China,Wheat,1990,307.7557428,313.7723,-6.016557228,-1.917491515
GCAM_Hist_Forecast_Bio,China,Wheat,1990,307.7557428,313.7723,-6.016557228,-1.917491515
GCAM_History,China,Wheat,1990,307.7557428,313.7723,-6.016557228,-1.917491515
GCAM_History_Bio,China,Wheat,1990,307.7557428,313.7723,-6.016557228,-1.917491515
GCAM_Hist_Forecast,Eastern Europe,Wheat,1990,95.21744043,98.527,-3.30955957,-3.359038203
GCAM_Hist_Forecast_Bio,Eastern Europe,Wheat,1990,95.21744043,98.527,-3.30955957,-3.359038203
GCAM_History,Eastern Europe,Wheat,1990,95.21744043,98.527,-3.30955957,-3.359038203
GCAM_History_Bio,Eastern Europe,Wheat,1990,95.21744043,98.527,-3.30955957,-3.359038203
GCAM_Hist_Forecast,Former Soviet Union,Wheat,1990,473.599122,481.78,-8.180878,-1.698052638
GCAM_Hist_Forecast_Bio,Former Soviet Union,Wheat,1990,473.599122,481.78,-8.180878,-1.698052638
GCAM_History,Former Soviet Union,Wheat,1990,473.599122,481.78,-8.180878,-1.698052638
GCAM_History_Bio,Former Soviet Union,Wheat,1990,473.599122,481.78,-8.180878,-1.698052638
GCAM_Hist_Forecast,India,Wheat,1990,236.2070526,235.019,1.188052628,0.505513439
GCAM_Hist_Forecast_Bio,India,Wheat,1990,236.2070526,235.019,1.188052628,0.505513439
GCAM_History,India,Wheat,1990,236.2070526,235.019,1.188052628,0.505513439
GCAM_History_Bio,India,Wheat,1990,236.2070526,235.019,1.188052628,0.505513439
GCAM_Hist_Forecast,Japan,Wheat,1990,2.558823946,2.604,-0.045176054,-1.734871512
GCAM_Hist_Forecast_Bio,Japan,Wheat,1990,2.558823946,2.604,-0.045176054,-1.734871512
GCAM_History,Japan,Wheat,1990,2.558823946,2.604,-0.045176054,-1.734871512
GCAM_History_Bio,Japan,Wheat,1990,2.558823946,2.604,-0.045176054,-1.734871512
GCAM_Hist_Forecast,Korea,Wheat,1990,0.003511711,0.00294,0.000571711,19.44594626
GCAM_Hist_Forecast_Bio,Korea,Wheat,1990,0.003511711,0.00294,0.000571711,19.44594626
GCAM_History,Korea,Wheat,1990,0.003511711,0.00294,0.000571711,19.44594626
GCAM_History_Bio,Korea,Wheat,1990,0.003511711,0.00294,0.000571711,19.44594626
GCAM_Hist_Forecast,Latin America,Wheat,1990,98.12348726,106.73991,-8.616422735,-8.072353382
GCAM_Hist_Forecast_Bio,Latin America,Wheat,1990,98.12348726,106.73991,-8.616422735,-8.072353382
GCAM_History,Latin America,Wheat,1990,98.12348726,106.73991,-8.616422735,-8.072353382
GCAM_History_Bio,Latin America,Wheat,1990,98.12348726,106.73991,-8.616422735,-8.072353382
GCAM_Hist_Forecast,Middle East,Wheat,1990,101.2975616,98.44796,2.849601598,2.894525797
GCAM_Hist_Forecast_Bio,Middle East,Wheat,1990,101.2975616,98.44796,2.849601598,2.894525797
GCAM_History,Middle East,Wheat,1990,101.2975616,98.44796,2.849601598,2.894525797
GCAM_History_Bio,Middle East,Wheat,1990,101.2975616,98.44796,2.849601598,2.894525797
GCAM_Hist_Forecast,Southeast Asia,Wheat,1990,106.6785255,107.48298,-0.804454531,-0.748448295
GCAM_Hist_Forecast_Bio,Southeast Asia,Wheat,1990,106.6785255,107.48298,-0.804454531,-0.748448295
GCAM_History,Southeast Asia,Wheat,1990,106.6785255,107.48298,-0.804454531,-0.748448295
GCAM_History_Bio,Southeast Asia,Wheat,1990,106.6785255,107.48298,-0.804454531,-0.748448295
GCAM_Hist_Forecast,USA,Wheat,1990,246.8977172,279.65,-32.75228281,-11.71188372
GCAM_Hist_Forecast_Bio,USA,Wheat,1990,246.8977172,279.65,-32.75228281,-11.71188372
GCAM_History,USA,Wheat,1990,246.8977172,279.65,-32.75228281,-11.71188372
GCAM_History_Bio,USA,Wheat,1990,246.8977172,279.65,-32.75228281,-11.71188372
GCAM_Hist_Forecast,Western Europe,Wheat,1990,269.0526303,269.38584,-0.333209746,-0.123692376
GCAM_Hist_Forecast_Bio,Western Europe,Wheat,1990,269.0526303,269.38584,-0.333209746,-0.123692376
GCAM_History,Western Europe,Wheat,1990,269.0526303,269.38584,-0.333209746,-0.123692376
GCAM_History_Bio,Western Europe,Wheat,1990,269.0526303,269.38584,-0.333209746,-0.123692376
GCAM_Hist_Forecast,Africa,Corn,1991,249.5980526,253.42091,-3.822857354,-1.508501155
GCAM_Hist_Forecast_Bio,Africa,Corn,1991,249.5980526,253.42091,-3.822857354,-1.508501155
GCAM_History,Africa,Corn,1991,234.1648492,253.42091,-19.25606081,-7.59844987
GCAM_History_Bio,Africa,Corn,1991,234.1648492,253.42091,-19.25606081,-7.59844987
GCAM_Hist_Forecast,Australia_NZ,Corn,1991,0.767972709,0.74509,0.022882709,3.071133609
GCAM_Hist_Forecast_Bio,Australia_NZ,Corn,1991,0.767972709,0.74509,0.022882709,3.071133609
GCAM_History,Australia_NZ,Corn,1991,0.791338243,0.74509,0.046248243,6.207067944
GCAM_History_Bio,Australia_NZ,Corn,1991,0.791338243,0.74509,0.046248243,6.207067944
GCAM_Hist_Forecast,Canada,Corn,1991,10.21257757,11.38511,-1.17253243,-10.2988239
GCAM_Hist_Forecast_Bio,Canada,Corn,1991,10.21257757,11.38511,-1.17253243,-10.2988239
GCAM_History,Canada,Corn,1991,9.773578734,11.38511,-1.611531266,-14.15472724
GCAM_History_Bio,Canada,Corn,1991,9.773578734,11.38511,-1.611531266,-14.15472724
GCAM_Hist_Forecast,China,Corn,1991,222.7422258,227.91155,-5.169324158,-2.268127332
GCAM_Hist_Forecast_Bio,China,Corn,1991,222.7422258,227.91155,-5.169324158,-2.268127332
GCAM_History,China,Corn,1991,221.376196,227.91155,-6.535354009,-2.86749575
GCAM_History_Bio,China,Corn,1991,221.376196,227.91155,-6.535354009,-2.86749575
GCAM_Hist_Forecast,Eastern Europe,Corn,1991,69.08072729,67.52536,1.55536729,2.303382448
GCAM_Hist_Forecast_Bio,Eastern Europe,Corn,1991,69.08072729,67.52536,1.55536729,2.303382448
GCAM_History,Eastern Europe,Corn,1991,133.9287953,67.52536,66.40343533,98.33851361
GCAM_History_Bio,Eastern Europe,Corn,1991,133.9287953,67.52536,66.40343533,98.33851361
GCAM_Hist_Forecast,Former Soviet Union,Corn,1991,33.709947,29.72,3.989947,13.4251245
GCAM_Hist_Forecast_Bio,Former Soviet Union,Corn,1991,33.709947,29.72,3.989947,13.4251245
GCAM_History,Former Soviet Union,Corn,1991,33.615552,29.72,3.895552,13.10751009
GCAM_History_Bio,Former Soviet Union,Corn,1991,33.615552,29.72,3.895552,13.10751009
GCAM_Hist_Forecast,India,Corn,1991,59.441641,58.594,0.847641004,1.446634475
GCAM_Hist_Forecast_Bio,India,Corn,1991,59.441641,58.594,0.847641004,1.446634475
GCAM_History,India,Corn,1991,50.12217588,58.594,-8.471824117,-14.45851814
GCAM_History_Bio,India,Corn,1991,50.12217588,58.594,-8.471824117,-14.45851814
GCAM_Hist_Forecast,Japan,Corn,1991,0.388919151,0.39409,-0.005170849,-1.312098413
GCAM_Hist_Forecast_Bio,Japan,Corn,1991,0.388919151,0.39409,-0.005170849,-1.312098413
GCAM_History,Japan,Corn,1991,0.37121328,0.39409,-0.02287672,-5.804947985
GCAM_History_Bio,Japan,Corn,1991,0.37121328,0.39409,-0.02287672,-5.804947985
GCAM_Hist_Forecast,Korea,Corn,1991,0.236465078,0.21874,0.017725078,8.103263186
GCAM_Hist_Forecast_Bio,Korea,Corn,1991,0.236465078,0.21874,0.017725078,8.103263186
GCAM_History,Korea,Corn,1991,0.136638163,0.21874,-0.082101837,-37.53398438
